Record ID,Contributor,Contributor aliases,Title,Title aliases,Year,Publisher,ISBN,Canon sources,Collectibility tier,Search priority,First edition notes,Strong buy GBP,Bargain GBP,Evidence confidence,Source,Search tier
openlibrary:OL4721003W,Andreas Züst,,Roundabouts,,2004,Edition Patrick Frey,,Specialist photography publisher backlist: Edition Patrick Frey,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL4721003W,BROAD
openlibrary:OL42394997W,Andrew McConnell,,Some Worlds Have Two Suns,,2024,GOST,,Specialist photography publisher backlist: GOST,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL42394997W,BROAD
openlibrary:OL21012183W,Andri Pol,,Where Is Japan,,2010,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21012183W,BROAD
openlibrary:OL64911W,Andy Grundberg,,Crisis of the real,,1990,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL64911W,BROAD
openlibrary:OL32269903W,Andy Sewell,,Known and strange things pass,,2020,Skinnerboox,,Specialist photography publisher backlist: Skinnerboox,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32269903W,BROAD
openlibrary:OL22542414W,Andy Summers,,Bones of Chuang Tzu,,2019,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL22542414W,BROAD
openlibrary:OL4351622W,Angela Grauerholz,,Angela Grauerholz,,1991,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL4351622W,BROAD
openlibrary:OL17410296W,Anish Kapoor,,Land,,2011,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL17410296W,BROAD
openlibrary:OL21148799W,Anish Kapoor,,Uluru and Kata Tjuta Photographs,,2017,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21148799W,BROAD
openlibrary:OL8917619W,Ann Shelton,,Redeye: A Diary,,1998,Dewi Lewis,,Specialist photography publisher backlist: Dewi Lewis,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8917619W,BROAD
openlibrary:OL13587470W,Ann-Sofi Sidén,Robert Fleck | Kathryn Kanjo,In between the best of worlds,,2004,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL13587470W,BROAD
openlibrary:OL32213954W,Ann Thomas,Jenny Diski,Lynne Cohen,,2012,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32213954W,BROAD
openlibrary:OL25056839W,Anna Atkins,Joshua Chuang | Larry Schaaf,Anna Atkins,,2019,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL25056839W,BROAD
openlibrary:OL8625631W,Anna Faroua,Anna Fárová,Josef Sudek,,1990,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8625631W,BROAD
openlibrary:OL31877551W,Anna Krieps,,Stardust,,2022,Skinnerboox,,Specialist photography publisher backlist: Skinnerboox,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL31877551W,BROAD
openlibrary:OL18525626W,Anna Tellgren,Christer Strömholm | Diane Arbus,"Arbus, Model, Strömholm",,2005,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL18525626W,BROAD
openlibrary:OL33010735W,Anna Tellgren,,Åter till verkligheten,,2010,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL33010735W,BROAD
openlibrary:OL36446435W,Anna Tellgren,Moderna museet,Reality Revisited,,2010,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL36446435W,BROAD
openlibrary:OL17494819W,Anne Brauner,,Man Ray Und L Fritz Gruber Jahre Einer Freundschaft 19561976,,2008,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL17494819W,BROAD
openlibrary:OL25634944W,Anne Golaz,,Corbeau,,2017,MACK,,Specialist photography publisher backlist: MACK,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL25634944W,BROAD
openlibrary:OL23979853W,Anneli Duscha,,Ella Bergmann-Michel,,2005,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL23979853W,BROAD
openlibrary:OL4579674W,Annelies Štrba,,Aya,,2002,Scalo,,Specialist photography publisher backlist: Scalo,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL4579674W,BROAD
openlibrary:OL5877822W,Annette Tietenberg,,Jeno Gindl,,2004,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL5877822W,BROAD
openlibrary:OL21339125W,Antanas Sutkus,Thomas Schirmbock,Antanas Sutkus,,2019,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21339125W,BROAD
openlibrary:OL5760107W,Anthony Goicolea,,Anthony Goicolea,,2003,Twin Palms,,Specialist photography publisher backlist: Twin Palms,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL5760107W,BROAD
openlibrary:OL33037695W,Anthony Goicolea,,Fictions,,2009,Twin Palms,,Specialist photography publisher backlist: Twin Palms,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL33037695W,BROAD
openlibrary:OL21247015W,Anthony Hernandez,Ralph Rugoff,"Rodeo Drive, 1984",,2014,MACK,,Specialist photography publisher backlist: MACK,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21247015W,BROAD
openlibrary:OL24344256W,Antoine de Beaupré,Serge Vincendet | Sam Stourdzé,Total Records,,2016,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL24344256W,BROAD
openlibrary:OL10151914W,Antonello Frongia,,Lewis Baltz,,2007,Steidl,,Specialist photography publisher backlist: Steidl,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL10151914W,BROAD
openlibrary:OL20428737W,Antonio Lopez,,Instamatics,,2011,Twin Palms,,Specialist photography publisher backlist: Twin Palms,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20428737W,BROAD
openlibrary:OL24152478W,Antonio M. Xoubanova,,Casa De Campo,,2008,MACK,,Specialist photography publisher backlist: MACK,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL24152478W,BROAD
openlibrary:OL6006084W,Antonio Migliori,,Gente,,1999,L'Artiere,,Specialist photography publisher backlist: L'Artiere,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL6006084W,BROAD
openlibrary:OL21338290W,Antwaun Sargent,Campbell Addy | Arielle Bobb-Willis | Addy Campbell,New Black Vanguard,,2019,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL21338290W,BROAD
openlibrary:OL32542660W,Anush Hamzehian,,Eden,,2016,Skinnerboox,,Specialist photography publisher backlist: Skinnerboox,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32542660W,BROAD
openlibrary:OL32077370W,Anush Hamzehian,,L'isola,,2021,Skinnerboox,,Specialist photography publisher backlist: Skinnerboox,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32077370W,BROAD
openlibrary:OL32485693W,Anush Hamzehian,,Most were silent,,2018,Skinnerboox,,Specialist photography publisher backlist: Skinnerboox,B,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL32485693W,BROAD
openlibrary:OL28808777W,Aperture,Disfarmer | Joel Meyerowitz,Aperture,,1977,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL28808777W,BROAD
openlibrary:OL8625613W,Aperture,,Aperture 114,,1989,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8625613W,BROAD
openlibrary:OL24346356W,Aperture,,Aperture 172,,2003,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL24346356W,BROAD
openlibrary:OL8625614W,Aperture,,Aperture #90,,1983,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8625614W,BROAD
openlibrary:OL8625615W,Aperture,,Aperture: Cuba,,1996,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8625615W,BROAD
openlibrary:OL8625621W,Aperture,,Aperture - On Location With,,1993,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8625621W,BROAD
openlibrary:OL24346362W,Aperture,,Curiosity,,2013,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL24346362W,BROAD
openlibrary:OL20574150W,Aperture,,Film & Foto,,2018,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL20574150W,BROAD
openlibrary:OL8625617W,Aperture,,Fortieth Anniversary Issue,,1992,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8625617W,BROAD
openlibrary:OL8625622W,Aperture,,Haiti,,1991,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8625622W,BROAD
openlibrary:OL24348704W,Aperture,,"Hello, Photography",,2013,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL24348704W,BROAD
openlibrary:OL28776385W,Aperture,Chuck Hagen,New Soviet Photography,,1990,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL28776385W,BROAD
openlibrary:OL25789457W,Aperture,,New York,,2021,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL25789457W,BROAD
openlibrary:OL8625620W,Aperture,,Our Town (Aperture),,1992,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8625620W,BROAD
openlibrary:OL26781611W,Aperture,,Photography As You Don't Know It,,2013,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL26781611W,BROAD
openlibrary:OL22575886W,Aperture,,Playtime,,2013,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL22575886W,BROAD
openlibrary:OL24853548W,Aperture,,Storyteller,,1988,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL24853548W,BROAD
openlibrary:OL8625637W,Aperture Foundation,,Aperture,,1985,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8625637W,BROAD
openlibrary:OL8625639W,Aperture Foundation,,Aperture 167,,2002,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8625639W,BROAD
openlibrary:OL8625641W,Aperture Foundation,,Connoisseurs and Collectors (Aperture Issue 124),,1991,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8625641W,BROAD
openlibrary:OL8625642W,Aperture Foundation,,Edge of Illusion (Aperture Periodical No 100),,1988,Aperture,,Specialist photography publisher backlist: Aperture,C,4,Work-level metadata only; verify the exact publisher edition and printing.,,,Medium,https://openlibrary.org/works/OL8625642W,BROAD
